X_Axis,Y_Axis,Z_Axis
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-1
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-1
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,19,-2
-10,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-9,18,-2
-10,18,-2
-10,18,-2
-10,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-8,18,-2
-9,18,-2
-9,18,-2
-9,18,-2
-8,18,-2
-8,18,-2
-8,18,-3
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-3
-8,18,-2
-8,18,-2
-8,18,-3
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-3
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-2
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-8,18,-3
-7,18,-3
-8,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,17,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,17,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,18,-3
-7,17,-3
-7,18,-3
-7,17,-3
-7,18,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,18,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-3
-7,17,-4
-7,17,-3
-7,17,-3
-7,17,-4
-7,17,-4
-7,17,-4
-7,17,-4
-7,17,-4
-7,17,-4
-7,17,-4
-7,17,-4
-6,17,-4
-7,17,-3
-7,17,-3
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-3
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-5
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,17,-4
-6,16,-5
-6,16,-4
-6,17,-5
-6,16,-4
-6,17,-5
-6,17,-4
-6,17,-5
-6,16,-5
-6,17,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-6,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-5
-5,16,-6
-5,16,-5
-5,15,-5
-5,16,-5
-5,16,-5
-5,16,-6
-5,15,-6
-5,15,-6
-5,15,-5
-5,15,-6
-5,15,-5
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-6
-5,15,-7
-5,15,-6
-5,15,-7
-4,15,-7
-4,15,-7
-4,15,-7
-5,15,-6
-4,15,-7
-4,15,-7
-4,15,-7
-5,15,-7
-4,15,-7
-4,15,-7
-5,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-4,14,-8
-4,14,-7
-4,14,-7
-4,14,-8
-4,14,-8
-4,14,-8
-4,14,-8
-4,14,-8
-4,14,-8
-4,14,-7
-4,14,-8
-4,14,-8
-4,13,-8
-4,13,-8
-4,14,-8
-4,13,-8
-4,14,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-9
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-8
-4,13,-9
-4,13,-8
-4,13,-9
-4,13,-8
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,13,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,13,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-10
-4,12,-10
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-9
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,12,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-10
-4,11,-11
-4,11,-10
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-10
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,11,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-12
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-11
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-11
-4,10,-11
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-4,10,-12
-5,10,-12
-4,10,-12
-4,9,-12
-4,10,-12
-4,10,-12
-4,9,-12
-4,10,-12
-4,10,-12
-4,9,-12
-4,9,-12
-4,9,-12
-4,9,-12
-4,9,-12
-4,9,-13
-4,9,-12
-4,9,-12
-4,9,-13
-5,9,-13
-5,9,-12
-4,9,-13
-5,9,-12
-5,9,-13
-4,9,-12
-5,9,-12
-5,9,-13
-5,9,-13
-5,9,-13
-4,9,-12
-4,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-4,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,9,-13
-5,8,-13
-5,8,-13
-5,8,-13
-5,8,-13
-5,8,-13
-5,8,-13
-5,8,-13
-5,8,-13
-5,8,-14
-5,8,-14
-5,8,-13
-5,8,-14
-5,8,-13
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-5,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,8,-14
-6,7,-14
-6,7,-14
-6,7,-14
-6,7,-14
-6,8,-14
-6,7,-15
-6,8,-14
-6,7,-14
-6,7,-14
-6,7,-14
-6,7,-14
-6,7,-14
-6,7,-14
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-14
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-6,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,6,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,7,-15
-7,6,-15
-7,7,-15
-7,6,-15
-7,7,-15
-7,6,-15
-7,7,-15
-7,6,-15
-7,7,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-7,6,-15
-8,6,-15
-7,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-16
-8,6,-15
-8,6,-16
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-16
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-16
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-8,6,-15
-9,6,-15
-8,6,-15
-9,6,-15
-8,6,-15
-9,6,-15
-9,6,-15
-9,6,-16
-9,6,-16
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-16
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-16
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-16
-9,6,-16
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-9,6,-15
-10,6,-15
-10,6,-16
-9,6,-15
-9,6,-15
-10,6,-16
-10,6,-16
-9,6,-15
-10,6,-15
-10,6,-15
-10,6,-16
-10,6,-16
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-10,6,-15
-11,6,-15
-10,6,-15
-10,6,-15
-11,6,-15
-11,6,-15
-10,6,-15
-10,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
-11,6,-15
